;0;1;2;3;4;5;6;7;8
37;192.64743361154154;140.52412673763962;88.03044305891734;52.919496539444665;266.22187259165986;213.8991461352886;161.00049631474093;107.56175438316664;53.82387107163533
38;192.25613841540593;140.20511889631956;87.7851784038787;52.74653265093926;265.34005939860947;213.1878697606494;160.46357395788783;107.20216298218534;53.643631989883666
39;191.3346260743042;139.55972778804866;87.41958033700742;52.65901561824673;264.30213149620363;212.33070199951806;159.69374914522504;106.71970027681768;53.45148726640713
40;190.61223045975447;139.01562611386623;87.05654145612657;52.475356490596425;263.47966104975154;211.68740682705825;159.33107666234832;106.44389610959742;53.3629060243691
41;190.07631324877866;138.6118359337238;86.6901606030712;52.33899466849047;262.4893354647641;210.9275349074858;158.80622024464267;105.960442760995;53.12056765527661
42;189.2393074945989;137.908971168146;86.22122821936118;52.10176547790467;261.28544796051256;209.85911086644634;157.97528195117815;105.46980109366804;52.77534593568961
43;188.64079059248147;137.36145194321995;85.92021735207118;51.75422325191214;260.72002352856254;209.34461299756256;157.51363340335263;105.2596766979153;52.71966082018107
44;187.94608995759168;136.9105336495055;85.52241516307137;51.60206390836225;260.14869120850693;208.7278254685367;156.9502023302645;104.94848937786789;52.662927349267655
45;187.77929928806444;136.76092215933525;85.48726868360535;51.58418158387138;260.0762564962828;208.96215367370766;157.2010111401499;105.21524818975006;52.747007144665304
46;187.81264734554725;136.90709548584613;85.64971102556049;51.66583562923546;259.7853829046871;208.78553090052682;157.04268977426378;104.97735153540921;52.62776814243861
47;188.3947086924066;137.41788354226023;85.99045728978146;51.8382511992915;260.86732290236847;209.69812445823143;157.879310303631;105.63663106233064;53.00786434384215
48;188.96789175590573;137.72853600158632;86.13285233858383;51.910669422019375;261.5218051056467;210.08879173978232;158.09992725355582;105.68518801069142;52.883296393691914
49;188.01148909964508;137.0565976707317;85.65239947051394;51.71637661415753;260.23514057427144;208.8952947358354;157.19911986838878;105.08193191651398;52.580945668363555
50;187.45254110966056;136.58721619289798;85.2746077471749;51.52537643524715;259.1685451762755;208.11307108123725;156.60873608589108;104.68656613215907;52.38279213155853
51;187.92096283454242;136.8674794244741;85.46148029005971;51.620046720372606;259.74720008533023;208.5991384796153;156.99993567412878;104.88260820108874;52.481046767430804
52;187.99364385503281;136.94669709575822;85.64372709675848;51.71191626445317;260.12090239872686;208.97862817350793;157.28661773135582;105.1733976647374;52.577163912914585
53;186.2931256104554;135.66615801356994;84.78953715748712;51.279663295422615;257.83463283445724;207.11526779251864;155.85565737685715;104.18225428958708;52.130039478175064
54;184.49646715664693;134.38571553178983;83.93550750689201;50.84741632803217;255.5499848832771;205.25337122317745;154.42591286310346;103.19200596568616;51.68331847076697
55;183.38951177349142;133.5522087564013;83.37955488424303;50.566107525035385;254.12925541554915;204.10780916705602;153.56141740854088;102.61314126262553;51.39319809646117
56;182.28321729606216;132.71923232801376;82.8239775946627;50.28498725021324;252.7095392629202;202.9631177977476;152.69761164366435;102.03475477671562;51.10332331462909
57;180.58881802394475;131.44347717374163;81.97307183491189;49.85450289748725;250.7378763280028;201.4121663036827;151.47828998929924;101.25115299413888;50.661112178465594
58;178.89590655878337;130.16892020109077;81.12301834158917;49.42444323399933;248.76820010137902;199.86289333278836;150.26033884347348;100.46846955052177;50.21942638778536
59;177.01536985796736;128.6086950230233;80.08250363753197;48.89803282577559;246.00517225282897;197.61595408155486;148.54055896911188;99.28427674715121;49.675494150801484
60;174.94626674526188;127.24378683772765;79.140251490798;48.372385753058076;243.34738601217109;195.47362204304957;146.92436126275427;98.20227416908367;49.13332307419012
61;174.08038263529605;126.51957480913086;78.56070234641554;48.12815147839215;242.21843338922372;194.58362728956862;146.37527480159395;97.80194465970686;48.98211106701766
62;173.0209059183473;125.79431730131489;78.0772025277845;47.88344043164306;241.08355901130852;193.68799356829467;145.62623072297941;97.30051954062013;48.73085110013102
63;172.11213056251472;124.96614525721404;77.62156783211977;47.60407923923361;239.56057107710973;192.2470938713279;144.56357178919913;96.52359078653939;48.34155072737814
64;171.2088397988083;124.33451806158256;77.26479706187166;47.326067723391205;238.2509492231053;191.21105269068858;143.80631726097405;95.95115097241646;48.05472037049398
65;170.69016790398712;123.99250600122342;77.1012966464236;47.24295154408326;237.23189068464598;190.37051343508773;143.14807131310968;95.57613036959056;47.86681161103745
66;170.27111732033265;123.55696215732861;76.84304018708883;47.16097925025514;236.8257112759465;190.23623691705126;142.89990646650338;95.31179424086974;47.783672788202566
67;169.91680894115854;123.48268986840341;76.76152450583209;47.26559002071046;237.4711348676609;190.77548722070227;143.23342130456186;95.53517538009717;47.99423021553405
68;170.1404464351208;123.69948792834661;76.97078180568258;47.3707510482197;236.401154005827;189.89440563739385;142.6424539880262;95.2378721191143;47.79592854955453
69;170.54039887614258;124.21694597284277;77.31585634221261;47.54527906530372;237.58889540004054;190.90976453503697;143.4812295096454;95.70086750396388;47.97862903443419
70;171.1299514514141;124.73301924829512;77.75646666201943;47.62198227887923;237.97526045530196;191.41557380594202;143.91195912524609;96.15282614676448;48.05711682042073
71;173.61844703557273;126.2934886263395;78.76495432148786;48.37584568544987;240.98860723028136;193.68880939646974;145.72375218707464;97.10316434334949;48.53324074433373
72;175.9167130638523;127.85442748800237;79.67661857683221;48.83813809345624;244.52253257042722;196.47983467156456;147.95207433218934;98.66049062910318;49.412336322455815
73;180.44008754094284;130.8736113610035;81.6573748824675;49.69490275469416;249.42659316741737;200.25932191217981;150.87827004814162;100.91516525701208;50.49273984776068
74;183.7911952702228;133.49311125626573;83.5336757036006;50.54633038650951;253.92831830009516;203.92817633168673;153.69637675659828;102.86818109317979;51.57055531657511
75;189.70566398645323;137.94621623005833;86.50413984275082;51.95181027871627;262.22878519293903;210.6600681870122;158.63018278431667;106.17261514896074;53.326213368398314
76;195.24577298179116;142.31246733805511;89.48273992574707;53.654105743360994;270.34849122717236;217.01495745047544;163.57491330462517;109.38544494392409;54.88727816690757
77;199.74757053980431;145.92099462938063;91.59921119737675;54.87263828526162;276.4065224517819;221.78482652249642;167.12706753074215;111.59993126209011;56.24681360841822
78;204.63518160735455;149.5316609493908;94.10714529598934;56.189619497923836;280.02044407989575;224.79877413258959;169.3297330470173;113.27408373059116;56.98674988944092
79;202.32180571648368;147.78789229452616;92.9423186452976;55.30673834456973;278.58816199166097;223.64492076838306;168.65681911905835;113.18728521911767;56.79348674850583
80;200.40731452772778;146.53919805919497;92.07656556777842;54.819519466542296;276.21175770063695;221.55093007499067;167.0501717840114;111.87926229191211;56.28716932684211
81;195.69040722664158;142.67115735781732;89.56002264972696;53.644533770753554;270.2799459443644;216.76487095081512;163.33763559795352;109.35912209015315;55.073125625333674
82;191.39703721968365;139.5100068464442;87.3540446520373;52.77289302951949;264.96994547312204;212.3041381444;159.74723815826155;106.65661114818239;53.4695522505503
83;187.2141329862132;136.38331577618214;85.10604672003608;51.489424900912816;259.97582513490516;208.37252936094615;156.41147526837878;104.52163129711735;52.34974415289988
84;183.93812314206477;133.8686608061666;83.558226171365;50.70562358455525;255.12440065110567;204.77217439963042;153.69467849779784;102.70239776078758;51.43794000745788
85;180.83681937017758;131.60551570145626;81.85514221813618;49.84428028186013;251.0711760615362;201.46603674942503;151.24969218295715;101.22968268009218;50.6503536862696
86;177.34708590791172;128.95429813036472;80.15166009566843;48.98231745059663;247.23164316260485;198.3722687957798;149.2095676858191;99.86360882033648;49.965793710655745
87;174.7972408452664;127.15506403332539;78.82329502954074;48.31016237699601;243.62580659585;195.4261166844502;146.83974958757452;98.17855162276894;49.17083194972887
88;172.64545457121991;125.5590846973333;77.59838795456852;47.64191348891771;240.2467132053225;192.80044877613363;144.98147687394714;96.99996116408582;48.481538929336516
89;173.16614555735367;125.90314819092734;77.95647454333594;47.822898703253195;241.16723195891322;193.6389929789668;145.63790864759022;97.27528011336656;48.57011420813136
90;173.8889754134447;126.44732972629016;78.4157045341628;48.006569677326745;242.6051051912776;194.89586276059038;146.70886478298843;98.1562036074696;48.962079584457896
91;177.91827729686867;129.43253080483842;80.53493677583027;49.07868668429962;248.025859599989;199.26554524152672;150.00585955053282;100.36380066680717;50.16698208774593
92;181.95527042751772;132.5200574586574;82.56173264755313;50.152975539516866;253.2509139589028;203.34200957595172;153.10638475777662;102.37426682182343;51.27347252044804
93;180.83080653248575;131.60111900116053;81.94890214578784;49.84287543390023;251.47916253737463;201.87456054889515;151.9501438075314;101.63304714263457;50.951500369429006
94;179.61187878911352;130.68341688393582;81.33689866872889;49.533229441224776;250.01435734307248;200.61618658724143;151.09843065083368;100.99697956618641;50.63270906101639
