;0;1;2;3;4;5;6;7;8
0;0.4745180054101212;0.3453185258068286;0.21476853215099018;0.1320738868240192;0.6531695201636856;0.5250823954606461;0.39466443848019755;0.26458403608419134;0.13251165075588733
1;0.4452530274991737;0.3230320636334419;0.20008213966472033;0.12385577780831031;0.6221699896204099;0.499524835548803;0.375714428858965;0.2510136881825329;0.12571217085478295
2;0.43963431451759083;0.31880448321001503;0.19726458496692395;0.12242969588972086;0.614972991721171;0.4937266461006888;0.3713418145778315;0.24808729353250367;0.12424605005995021
3;0.4305708089049279;0.31198574055185446;0.1927206832216062;0.12012965259178678;0.6033664564226208;0.4843770151407229;0.3642915799365123;0.24336921445303034;0.12188242222447787
4;0.4215235841049246;0.3051801736251799;0.18818631832200286;0.11783417054343216;0.5917842357030775;0.47504827051416904;0.3572578860225425;0.23866260675476345;0.11952469672926663
5;0.42043733307867853;0.3043631297023846;0.18764199711538224;0.11755859264508942;0.5903938490123178;0.4739284893209609;0.3564136456093019;0.238097708928709;0.11924172765590604
6;0.4193513169953983;0.30354627624870933;0.18709781445790316;0.1172830802840798;0.5890038111049665;0.4728090076874266;0.3555696424043541;0.23753297561379283;0.11895884325941476
7;0.41769548985981225;0.30230086259594124;0.18626815031181676;0.1168630234160384;0.586884539955537;0.471102266294399;0.3542829122817918;0.2366720192118517;0.11852758012266895
8;0.41604020859900137;0.3010558917442987;0.18543880875436058;0.11644311864048598;0.5847660778904135;0.46939621980549034;0.3529967324284717;0.23581144444983268;0.11809651344792226
9;0.41469543388369445;0.30004448304926457;0.18476507596416644;0.11610199180429501;0.5830450890759298;0.468010299584985;0.35195191356223243;0.23511237269233165;0.1177463484303292
10;0.4133510201142894;0.29903336728792823;0.18409155690797058;0.11576096538072646;0.5813246341188579;0.4666248378289425;0.35090745770791815;0.23441355269484698;0.11739631302704505
11;0.40604473632230703;0.2935387876436809;0.18043186987762466;0.1139077924201009;0.571975975011038;0.4590969732518408;0.34523274203214177;0.23061689366566782;0.1154946473429842
12;0.3987491443837926;0.2880529002274565;0.17677855657290906;0.11205758056401874;0.5626430342737334;0.4515826046850008;0.33956871115395726;0.2268276448502773;0.11359679802410676
13;0.395418299113117;0.28554850743042687;0.1751109654883407;0.11121293542644825;0.5583826825498598;0.44815268304592615;0.33698354283649007;0.22509824865686803;0.11273066324686624
14;0.3920896938718545;0.2830459399285611;0.17344472178617146;0.11036890689463293;0.5541255972243307;0.44472556522021256;0.33440059390692317;0.22337039165621736;0.11186532154201176
15;0.38759672066836826;0.27966818488368705;0.17119598186374077;0.10922970666061937;0.5483799780727803;0.4401003960248954;0.3309148661736;0.22103870954647134;0.11069760884788415
16;0.3833706141147062;0.2765554117082715;0.1689519024757781;0.10809302088478483;0.5426420544312817;0.4354817418662725;0.32743424367162477;0.21871054287282257;0.10953169802047273
17;0.38499836318566594;0.2777790204288399;0.16976636277588814;0.10850568813832795;0.5447232114633361;0.43715690263849605;0.3286966252597892;0.21955493104166104;0.10995455029468675
18;0.38662665290727766;0.2790030707167693;0.17058115165614685;0.10891850323860364;0.546805149907781;0.43883273391518035;0.32995953746619616;0.22039968719064087;0.11037759226370578
19;0.3897245392287524;0.28139655064536945;0.17226053922250145;0.10963875477044294;0.5504296259732668;0.4417503160440932;0.3321583005986578;0.2218704621818446;0.11111414892428273
20;0.39255940462160266;0.2835278511697337;0.17367946883327567;0.11035750989363133;0.554054642616731;0.4446684548141743;0.3343575573896185;0.22334160563029695;0.11185090599036254
21;0.40287450352647775;0.2912837811377112;0.1788438509807496;0.11297311032891028;0.5672472850403852;0.45528959848168626;0.34236283715653204;0.22869689133594243;0.11453299983652071
22;0.41321533123025095;0.29906026655079426;0.1840229721507804;0.11559585003628567;0.5812712338977848;0.46621683847360834;0.3506650513929598;0.23407540863606804;0.11722694531357952
23;0.42167293693758257;0.30542156927294545;0.1882605393305651;0.11774123815021584;0.5920955448799483;0.4749336920098126;0.3572367237169961;0.23847230022856253;0.11942937391273899
24;0.43014827087933116;0.31179747800804736;0.19276810481554035;0.11989162734109816;0.6032055153400301;0.48367292058443884;0.3638259644582389;0.24288130273875422;0.12163800818099268
25;0.4473316231701123;0.3247259773376599;0.20138442745897103;0.12425228853791509;0.6249500394561006;0.5013984824397741;0.37719286141574854;0.2518264593993293;0.12611938567930986
26;0.46457690457487955;0.33770420866135636;0.21003624901564086;0.12863040354523206;0.6473130938931689;0.5192087385641739;0.3906265271039589;0.2608177685513307;0.13062444100944715
27;0.47563731788833835;0.3458344160711041;0.215457175720707;0.1313735839036043;0.6614371674722281;0.5306451030814688;0.3993206641610965;0.26672652991949625;0.13371871477030287
28;0.48618986977706513;0.3539741998561941;0.2208862028704041;0.13438303106579869;0.6747642393433144;0.5415446436301979;0.4074778118467883;0.2720985981359784;0.13627741580755057
29;0.4974468329195546;0.36245002890844136;0.22653954749933172;0.13724351155650244;0.6889447010864898;0.5531875468841422;0.41626359017275133;0.2779810145475905;0.13922550656287216
30;0.5081888469208193;0.370408140185691;0.23167318544334606;0.139842125821904;0.7034304598976558;0.5651306370355234;0.4250781383973839;0.28388332772523966;0.14218379733499925
31;0.5135085552088248;0.3744145630927886;0.23434609317277852;0.14119438216902397;0.7097163823370802;0.5700962315609843;0.42895940888211476;0.28666062135632786;0.14357587279916637
32;0.5188385474553731;0.37842891372293025;0.23702433148388827;0.14254954506269116;0.7165625035414972;0.5756180902888844;0.4331274979907818;0.289452085315954;0.14497510791831997
